LSOA21CD,LSOA21NM,IMD_Decile,older_adults_pct,older_basket_time,older_basket_mismatch,older_basket_policy_class,children_pct,children_basket_time,children_basket_mismatch,children_basket_policy_class
E01004249,Tower Hamlets 018D,2,7.25707257072571,6.66666666666667,Low need / high access,Low need / high access,24.8872488724887,5,High need / high access,Other
E01004251,Tower Hamlets 023A,3,5.04266873545384,7.66666666666667,Low need / high access,Low need / high access,25.0969743987587,6,High need / high access,Other
E01004255,Tower Hamlets 023C,2,5.4820415879017,3,Low need / high access,Low need / high access,18.3994959042218,2.66666666666667,Low need / high access,Low need / high access
E01004256,Tower Hamlets 024C,2,8.40734162226169,6.33333333333333,Low need / high access,Low need / high access,23.5642391947898,4.33333333333333,High need / high access,Other
E01004257,Tower Hamlets 024D,3,5.41629364368845,6.66666666666667,Low need / high access,Low need / high access,25.2909579230081,6,High need / high access,Other
E01004258,Tower Hamlets 023D,4,10.5762711864407,7.33333333333333,Low need / high access,Low need / high access,14.1016949152542,5.66666666666667,Low need / high access,Low need / high access
E01004259,Tower Hamlets 007A,4,5.41310541310541,6,Low need / high access,Low need / high access,16.2962962962963,6.66666666666667,Low need / high access,Low need / high access
E01004260,Tower Hamlets 007B,3,5.38720538720539,4,Low need / high access,Low need / high access,23.1200897867565,4.33333333333333,High need / high access,Other
E01004263,Tower Hamlets 007C,3,9.55829109341057,7.33333333333333,Low need / high access,Low need / high access,19.6234612599566,5,High need / high access,Other
E01004264,Tower Hamlets 010C,2,6.66204024982651,5.66666666666667,Low need / high access,Low need / high access,23.4559333795975,5.33333333333333,High need / high access,Other
E01004266,Tower Hamlets 007D,3,11.5251897860594,9,High need / high access,Other,16.7011732229124,9,Low need / high access,Low need / high access
E01004267,Tower Hamlets 012D,3,5.01595987232102,5.33333333333333,Low need / high access,Low need / high access,16.8718650250798,4,Low need / high access,Low need / high access
E01004268,Tower Hamlets 012E,2,5.7757644394111,5,Low need / high access,Low need / high access,18.1200453001133,4.66666666666667,Low need / high access,Low need / high access
E01004270,Tower Hamlets 014B,4,3.88269310202396,8.33333333333333,Low need / high access,Low need / high access,15.8199091284593,7,Low need / high access,Low need / high access
E01004271,Tower Hamlets 014C,3,4.01785714285714,5.33333333333333,Low need / high access,Low need / high access,24.1883116883117,4.66666666666667,High need / high access,Other
E01004272,Tower Hamlets 014D,2,5.17047583364556,2,Low need / high access,Low need / high access,23.6792806294492,3.33333333333333,High need / high access,Other
E01004274,Tower Hamlets 031A,4,7.15746421267894,5.33333333333333,Low need / high access,Low need / high access,19.3251533742331,5.33333333333333,High need / high access,Other
E01004275,Tower Hamlets 031B,7,5.45382165605096,10,Low need / high access,Low need / high access,26.234076433121,8,High need / high access,Other
E01004276,Tower Hamlets 031C,10,4.248046875,8,Low need / high access,Low need / high access,14.16015625,6.33333333333333,Low need / high access,Low need / high access
E01004277,Tower Hamlets 033A,9,4.33689503456945,4,Low need / high access,Low need / high access,9.05091137649277,8,Low need / high access,Low need / high access
E01004280,Tower Hamlets 032A,4,6.33946830265849,5.33333333333333,Low need / high access,Low need / high access,20.5010224948875,4.33333333333333,High need / high access,Other
E01004281,Tower Hamlets 031D,9,2.35825388861014,6.33333333333333,Low need / high access,Low need / high access,14.9523331660813,6,Low need / high access,Low need / high access
E01004283,Tower Hamlets 016A,3,7.69230769230769,7.66666666666667,Low need / high access,Low need / high access,19.3681318681319,7,High need / high access,Other
E01004286,Tower Hamlets 019C,2,8.24575586095392,6,Low need / high access,Low need / high access,20.2101859337106,3.66666666666667,High need / high access,Other
E01004287,Tower Hamlets 016B,3,11.7333333333333,3.66666666666667,High need / high access,Other,23.0222222222222,4.33333333333333,High need / high access,Other
E01004288,Tower Hamlets 019D,2,8.860075634792,8,Low need / high access,Low need / high access,24.6353322528363,6.33333333333333,High need / high access,Other
E01004289,Tower Hamlets 016C,2,8.63942058975685,5,Low need / high access,Low need / high access,17.899637868598,4.66666666666667,Low need / high access,Low need / high access
E01004290,Tower Hamlets 016D,3,6.99088145896657,8.66666666666667,Low need / high access,Low need / high access,19.5035460992908,7,High need / high access,Other
E01004291,Tower Hamlets 027A,8,7.96228391828182,2.33333333333333,Low need / high access,Low need / high access,10.7909900471451,3.66666666666667,Low need / high access,Low need / high access
E01004292,Tower Hamlets 026A,9,6.82634730538922,7.66666666666667,Low need / high access,Low need / high access,12.5149700598802,6.33333333333333,Low need / high access,Low need / high access
E01004293,Tower Hamlets 027B,8,9.72292191435768,8,Low need / high access,Low need / high access,9.57178841309824,7,Low need / high access,Low need / high access
E01004295,Tower Hamlets 026C,3,5.6943056943057,7.33333333333333,Low need / high access,Low need / high access,27.7222777222777,5.33333333333333,High need / high access,Other
E01004296,Tower Hamlets 026D,4,5.63786008230453,3.33333333333333,Low need / high access,Low need / high access,15.6378600823045,4.66666666666667,Low need / high access,Low need / high access
E01004297,Tower Hamlets 027C,8,8.88656560376372,7.33333333333333,Low need / high access,Low need / high access,12.8593831677993,6.33333333333333,Low need / high access,Low need / high access
E01004298,Tower Hamlets 022A,2,8.92634207240949,6.33333333333333,Low need / high access,Low need / high access,21.0362047440699,6.66666666666667,High need / high access,Other
E01004300,Tower Hamlets 022B,2,9.02203856749311,6.66666666666667,Low need / high access,Low need / high access,21.969696969697,6.66666666666667,High need / high access,Other
E01004301,Tower Hamlets 025B,2,6.98166431593794,4.33333333333333,Low need / high access,Low need / high access,19.7461212976023,5.33333333333333,High need / high access,Other
E01004302,Tower Hamlets 025C,4,2.69461077844311,4,Low need / high access,Low need / high access,26.4670658682635,4.33333333333333,High need / high access,Other
E01004303,Tower Hamlets 025D,4,5.85161964472309,8,Low need / high access,Low need / high access,22.0132358063393,7.33333333333333,High need / high access,Other
E01004304,Tower Hamlets 022C,2,7.40740740740741,4,Low need / high access,Low need / high access,22.3159868729489,2.66666666666667,High need / high access,Other
E01004305,Tower Hamlets 022D,3,9.06166219839142,3.33333333333333,Low need / high access,Low need / high access,22.4128686327078,3,High need / high access,Other
E01004306,Tower Hamlets 015A,2,7.8804347826087,4,Low need / high access,Low need / high access,15.8695652173913,2.66666666666667,Low need / high access,Low need / high access
E01004307,Tower Hamlets 015B,7,3.04329189884269,4,Low need / high access,Low need / high access,5.48649807115302,4.66666666666667,Low need / high access,Low need / high access
E01004308,Tower Hamlets 015C,3,7.98056904927134,6,Low need / high access,Low need / high access,16.7244968771686,5,Low need / high access,Low need / high access
E01004309,Tower Hamlets 015D,2,5.26504297994269,3.33333333333333,Low need / high access,Low need / high access,17.012893982808,2.66666666666667,Low need / high access,Low need / high access
E01004310,Tower Hamlets 015E,2,5.75111551809618,5.33333333333333,Low need / high access,Low need / high access,14.0803173029251,4,Low need / high access,Low need / high access
E01004311,Tower Hamlets 006A,2,7.85907859078591,3,Low need / high access,Low need / high access,19.9457994579946,3.33333333333333,High need / high access,Other
E01004312,Tower Hamlets 009A,2,9.526938239159,6,Low need / high access,Low need / high access,21.1563731931669,5.66666666666667,High need / high access,Other
E01004313,Tower Hamlets 009B,4,4.28235294117647,3,Low need / high access,Low need / high access,19.2,4.33333333333333,High need / high access,Other
E01004315,Tower Hamlets 006C,3,9.29791271347248,5,Low need / high access,Low need / high access,15.4332700822264,4.66666666666667,Low need / high access,Low need / high access
E01004316,Tower Hamlets 009C,2,5.5822906641001,9.33333333333333,Low need / high access,Low need / high access,15.6881616939365,7.33333333333333,Low need / high access,Low need / high access
E01004319,Tower Hamlets 021A,3,6.34730538922156,7.66666666666667,Low need / high access,Low need / high access,21.0379241516966,6,High need / high access,Other
E01004321,Tower Hamlets 021C,2,6.47716682199441,7.66666666666667,Low need / high access,Low need / high access,18.8257222739981,5.66666666666667,Low need / high access,Low need / high access
E01004322,Tower Hamlets 017A,3,6.13409415121255,4,Low need / high access,Low need / high access,17.1184022824536,4.66666666666667,Low need / high access,Low need / high access
E01004323,Tower Hamlets 017B,3,6.81399631675875,5.66666666666667,Low need / high access,Low need / high access,23.0816451810927,4,High need / high access,Other
E01004324,Tower Hamlets 017C,2,6.1875,7.66666666666667,Low need / high access,Low need / high access,20.9375,6,High need / high access,Other
E01004326,Tower Hamlets 017D,4,4.92323980942298,3.33333333333333,Low need / high access,Low need / high access,19.1635786130228,3,Low need / high access,Low need / high access
E01004327,Waltham Forest 028A,3,9.55540809555408,9,Low need / high access,Low need / high access,23.7558062375581,8.33333333333333,High need / high access,Other
E01004328,Waltham Forest 028B,4,7.27272727272727,2.66666666666667,Low need / high access,Low need / high access,21.2299465240642,3,High need / high access,Other
E01004329,Waltham Forest 028C,4,7.28879072335726,7.66666666666667,Low need / high access,Low need / high access,20.2098288238542,9,High need / high access,Other
E01004330,Waltham Forest 028D,6,10.2625298329356,5.66666666666667,Low need / high access,Low need / high access,18.019093078759,6.33333333333333,Low need / high access,Low need / high access
E01004331,Waltham Forest 028E,4,7.85024154589372,10.6666666666667,Low need / low access,Other,21.5579710144928,11.3333333333333,High need / low access,High need / low access
E01004332,Waltham Forest 028F,3,7.35218508997429,6,Low need / high access,Low need / high access,18.3033419023136,7.33333333333333,Low need / high access,Low need / high access
E01004333,Waltham Forest 024A,3,7.1849234393404,9.33333333333333,Low need / high access,Low need / high access,24.5583038869258,10,High need / low access,High need / low access
E01004334,Waltham Forest 024B,1,7.87526427061311,8,Low need / high access,Low need / high access,21.723044397463,9,High need / high access,Other
E01004335,Waltham Forest 027A,2,7.426597582038,3,Low need / high access,Low need / high access,21.9343696027634,3.66666666666667,High need / high access,Other
