LSOA21CD,LSOA21NM,borough_name,group,grid_mean_mismatch,grid_mean_lisa_cluster_analytical,grid_local_moran_i_permutation,grid_local_moran_p_permutation,grid_local_moran_q_bh,grid_mean_lisa_cluster_fdr,analytical_high_high,fdr_high_high
E01000818,Bromley 040B,Bromley,older_adults,3.05280877129289,High-high mismatch cluster,1.54064091442768,0.0118,0.0398279918864097,High-high mismatch cluster,TRUE,TRUE
E01000819,Bromley 040C,Bromley,older_adults,-0.230614861353317,Not significant,-0.0782409554149577,0.0761,0.144996641221374,Not significant,FALSE,FALSE
E01000820,Bromley 008C,Bromley,older_adults,0.00448913005352503,High-high mismatch cluster,0.00206510343936813,0.0113,0.0386102669404517,High-high mismatch cluster,TRUE,TRUE
E01000822,Bromley 008D,Bromley,older_adults,-0.187756189214721,Not significant,-0.0533981758408154,0.1267,0.207713103448276,Not significant,FALSE,FALSE
E01000823,Bromley 008E,Bromley,older_adults,0.0413418728517877,Not significant,-0.00568266040879361,0.2876,0.3573168740667,Not significant,FALSE,FALSE
E01000824,Bromley 008F,Bromley,older_adults,-1.06238717200638,Not significant,0.0169995753567736,0.4865,0.492419866207176,Not significant,FALSE,FALSE
E01000825,Bromley 008G,Bromley,older_adults,0.674303107592988,Not significant,0.0231443916622812,0.444,0.465249370277078,Not significant,FALSE,FALSE
E01000826,Bromley 021A,Bromley,older_adults,2.80536705946944,High-high mismatch cluster,3.02009922385422,0.0001,0.00164752475247525,High-high mismatch cluster,TRUE,TRUE
E01000827,Bromley 021B,Bromley,older_adults,2.98250868250574,High-high mismatch cluster,2.53092635393499,0.0001,0.00164752475247525,High-high mismatch cluster,TRUE,TRUE
E01000828,Bromley 011E,Bromley,older_adults,3.5377414233189,High-high mismatch cluster,2.92799652231157,0.0047,0.0211372972972973,High-high mismatch cluster,TRUE,TRUE
E01000829,Bromley 018E,Bromley,older_adults,1.02365787402922,Not significant,0.366926647425375,0.0969,0.171290651558074,Not significant,FALSE,FALSE
E01000830,Bromley 021C,Bromley,older_adults,2.73165791447336,High-high mismatch cluster,3.48633001915852,0.0001,0.00164752475247525,High-high mismatch cluster,TRUE,TRUE
E01000831,Bromley 021D,Bromley,older_adults,3.95384307974876,High-high mismatch cluster,3.0234555755805,0.0013,0.00842805194805195,High-high mismatch cluster,TRUE,TRUE
E01000832,Bromley 030A,Bromley,older_adults,3.39050427909479,High-high mismatch cluster,2.33547528122208,0.0004,0.00396190476190476,High-high mismatch cluster,TRUE,TRUE
E01000833,Bromley 021E,Bromley,older_adults,2.34690747682562,High-high mismatch cluster,2.34779969371598,0.0007,0.0056819512195122,High-high mismatch cluster,TRUE,TRUE
E01000834,Bromley 027E,Bromley,older_adults,1.67246828277077,High-high mismatch cluster,1.5677047326792,0.0001,0.00164752475247525,High-high mismatch cluster,TRUE,TRUE
E01000835,Bromley 030B,Bromley,older_adults,-0.262001432834617,Low-high spatial outlier,-0.216295049883083,0.0045,0.0204032697547684,Low-high spatial outlier,FALSE,FALSE
E01000836,Bromley 030C,Bromley,older_adults,1.65937057540093,High-high mismatch cluster,1.7009574475962,0.0025,0.0135211267605634,High-high mismatch cluster,TRUE,TRUE
E01000837,Bromley 030D,Bromley,older_adults,2.03912420987486,High-high mismatch cluster,1.5298491120577,0.0018,0.0107098927294398,High-high mismatch cluster,TRUE,TRUE
E01000838,Bromley 030E,Bromley,older_adults,3.27720130634022,High-high mismatch cluster,3.26933232761439,0.0001,0.00164752475247525,High-high mismatch cluster,TRUE,TRUE
E01000839,Bromley 030F,Bromley,older_adults,2.3271269056922,High-high mismatch cluster,1.56924055387176,0.0011,0.00764791086350975,High-high mismatch cluster,TRUE,TRUE
E01000840,Bromley 030G,Bromley,older_adults,6.24433128222402,High-high mismatch cluster,5.86708221184042,0.0002,0.00256,High-high mismatch cluster,TRUE,TRUE
E01000841,Bromley 030H,Bromley,older_adults,1.16450970849025,High-high mismatch cluster,1.28590635627806,0.0001,0.00164752475247525,High-high mismatch cluster,TRUE,TRUE
E01000842,Camden 011A,Camden,older_adults,0.395348653926499,Not significant,-0.128535572248911,0.1178,0.197004221105528,Not significant,FALSE,FALSE
E01000843,Camden 014A,Camden,older_adults,-0.210290307418301,Not significant,0.0450657326117279,0.2005,0.282978795589483,Not significant,FALSE,FALSE
E01000844,Camden 011B,Camden,older_adults,-0.978691849951323,Not significant,0.21938758565792,0.1451,0.228498170347003,Not significant,FALSE,FALSE
E01000845,Camden 014B,Camden,older_adults,-1.3630038525852,Not significant,0.17566922708113,0.3216,0.381971734475375,Not significant,FALSE,FALSE
E01000846,Camden 014C,Camden,older_adults,0.000464146594623127,Not significant,0.0000856167832029203,0.2176,0.298833342503439,Not significant,FALSE,FALSE
E01000847,Camden 014D,Camden,older_adults,-0.915358644703431,Not significant,0.0573518957475142,0.4271,0.455476009399701,Not significant,FALSE,FALSE
E01000848,Camden 011C,Camden,older_adults,-0.280505241186532,Not significant,0.083328086995909,0.1125,0.191150442477876,Not significant,FALSE,FALSE
E01000849,Camden 011D,Camden,older_adults,-1.57799541738451,Not significant,0.360760918181091,0.201,0.283364021462864,Not significant,FALSE,FALSE
E01000850,Camden 026A,Camden,older_adults,-3.12369743832987,Low-low surplus cluster,3.11104022855219,0.0001,0.00164752475247525,Low-low surplus cluster,FALSE,FALSE
E01000851,Camden 026B,Camden,older_adults,-3.38690700065995,Low-low surplus cluster,3.06622543630834,0.0001,0.00164752475247525,Low-low surplus cluster,FALSE,FALSE
E01000853,Camden 029H,Camden,older_adults,-0.476034077724286,Low-low surplus cluster,0.405955768887608,0.0011,0.00764791086350975,Low-low surplus cluster,FALSE,FALSE
E01000855,Camden 028A,Camden,older_adults,-1.8766486705866,Low-low surplus cluster,1.53254373488354,0.0001,0.00164752475247525,Low-low surplus cluster,FALSE,FALSE
E01000856,Camden 019A,Camden,older_adults,-2.39358428295232,Low-low surplus cluster,1.65489420361176,0.0014,0.00886903553299493,Low-low surplus cluster,FALSE,FALSE
E01000857,Camden 018A,Camden,older_adults,-0.190580699549998,Not significant,-0.0482562582164087,0.1713,0.257027231740307,Not significant,FALSE,FALSE
E01000858,Camden 018B,Camden,older_adults,-1.79497831754419,Low-low surplus cluster,0.8525014121464,0.0169,0.0507915713425647,Not significant,FALSE,FALSE
E01000859,Camden 018C,Camden,older_adults,-0.767591097858309,Not significant,-0.0931689860634167,0.3275,0.386770759403833,Not significant,FALSE,FALSE
E01000860,Camden 018D,Camden,older_adults,3.96645058408985,Not significant,0.507449248480435,0.2958,0.363623911439114,Not significant,FALSE,FALSE
E01000861,Camden 019B,Camden,older_adults,-1.98293562750982,Low-low surplus cluster,1.4375251979813,0.0006,0.00507661016949152,Low-low surplus cluster,FALSE,FALSE
E01000862,Camden 018E,Camden,older_adults,0.613624582952267,Not significant,-0.0481980793234226,0.3964,0.436827501101807,Not significant,FALSE,FALSE
E01000863,Camden 021A,Camden,older_adults,-2.31474485833602,Low-low surplus cluster,1.24653365425475,0.0113,0.0386102669404517,Low-low surplus cluster,FALSE,FALSE
E01000866,Camden 009A,Camden,older_adults,-1.63918899368578,Low-low surplus cluster,0.939154798450257,0.0138,0.0442735218508997,Low-low surplus cluster,FALSE,FALSE
E01000867,Camden 015C,Camden,older_adults,-1.88779272698816,Not significant,0.923739206523877,0.0331,0.0807601173020528,Not significant,FALSE,FALSE
E01000868,Camden 015D,Camden,older_adults,0.0517617212530385,Not significant,-0.0197985003111978,0.0966,0.171002553191489,Not significant,FALSE,FALSE
E01000869,Camden 015E,Camden,older_adults,-1.08551288064724,Not significant,0.534694665902029,0.0292,0.0741059481443823,Not significant,FALSE,FALSE
E01000870,Camden 009B,Camden,older_adults,-1.58315440805013,Low-low surplus cluster,0.889400081857003,0.0092,0.0335229197080292,Low-low surplus cluster,FALSE,FALSE
E01000871,Camden 005A,Camden,older_adults,0.761374004807029,Not significant,-0.0636465247180022,0.3484,0.401944256990987,Not significant,FALSE,FALSE
E01000872,Camden 005B,Camden,older_adults,-1.71174448208254,Not significant,0.681179973570643,0.0418,0.0954554437328454,Not significant,FALSE,FALSE
E01000873,Camden 005C,Camden,older_adults,-0.274013201609185,Not significant,0.0711476046596993,0.1523,0.236332483680448,Not significant,FALSE,FALSE
E01000874,Camden 005D,Camden,older_adults,-0.996888268387817,Not significant,0.321805700889074,0.0902,0.163440435571688,Not significant,FALSE,FALSE
E01000875,Camden 013A,Camden,older_adults,-0.9192303643445,Not significant,0.157640295553998,0.272,0.343927051671733,Not significant,FALSE,FALSE
E01000876,Camden 013B,Camden,older_adults,-0.477136034718464,Not significant,0.15312331720396,0.1208,0.200343388704319,Not significant,FALSE,FALSE
E01000877,Camden 005E,Camden,older_adults,-0.866012521961441,Not significant,-0.0537782374546453,0.421,0.451769561478934,Not significant,FALSE,FALSE
E01000878,Camden 004A,Camden,older_adults,1.18550000340938,Not significant,0.213536414317894,0.2177,0.298888448844884,Not significant,FALSE,FALSE
E01000879,Camden 004B,Camden,older_adults,0.267322987658777,Not significant,0.0857148317851436,0.1197,0.1991808,Not significant,FALSE,FALSE
E01000880,Camden 004C,Camden,older_adults,0.739065404626617,Not significant,0.140846974515868,0.2099,0.291628388533259,Not significant,FALSE,FALSE
E01000881,Camden 008A,Camden,older_adults,-0.169949794672854,Not significant,0.012079528706024,0.3926,0.434269709727454,Not significant,FALSE,FALSE
E01000882,Camden 008B,Camden,older_adults,-0.0822004442424259,Not significant,0.0202423646639951,0.1912,0.275619520646838,Not significant,FALSE,FALSE
E01000883,Camden 008C,Camden,older_adults,-1.73875018291475,Not significant,0.347701887961789,0.2172,0.298448224607762,Not significant,FALSE,FALSE
E01000884,Camden 004D,Camden,older_adults,1.76177569763401,High-high mismatch cluster,0.953928721742545,0.01,0.0354042553191489,High-high mismatch cluster,TRUE,TRUE
E01000885,Camden 004E,Camden,older_adults,3.18181263262068,Not significant,1.38401403690389,0.0409,0.0939157313707452,Not significant,FALSE,FALSE
E01000886,Camden 006A,Camden,older_adults,0.0685420796938313,Not significant,0.00782340888034901,0.351,0.404010145261702,Not significant,FALSE,FALSE
E01000887,Camden 006B,Camden,older_adults,-1.539081779117,Not significant,0.321303306165453,0.2271,0.306898538170005,Not significant,FALSE,FALSE
E01000888,Camden 006C,Camden,older_adults,-0.556873477878171,Not significant,0.00503846256065619,0.4928,0.496479838546922,Not significant,FALSE,FALSE
E01000889,Camden 007A,Camden,older_adults,-0.226353571935419,Not significant,0.0724919277715533,0.0698,0.13642975724354,Not significant,FALSE,FALSE
E01000890,Camden 007B,Camden,older_adults,0.0499261772194273,Not significant,-0.00580351870394426,0.3443,0.398688378566458,Not significant,FALSE,FALSE
E01000891,Camden 007C,Camden,older_adults,-0.844940938047353,Not significant,0.224998802148686,0.166,0.251570127504554,Not significant,FALSE,FALSE
E01000892,Camden 006D,Camden,older_adults,-0.558450987404578,Not significant,0.167805638815684,0.0928,0.166699388269162,Not significant,FALSE,FALSE
E01000893,Camden 002A,Camden,older_adults,1.53234441084431,Not significant,0.293853340915287,0.1828,0.26760633431085,Not significant,FALSE,FALSE
E01000894,Camden 002B,Camden,older_adults,0.819408468568811,Not significant,0.224943922522371,0.1578,0.24245540166205,Not significant,FALSE,FALSE
E01000895,Camden 002C,Camden,older_adults,0.740603357418632,Not significant,0.356024043771636,0.0428,0.0968090620752152,Not significant,FALSE,FALSE
E01000896,Camden 002D,Camden,older_adults,-0.801995082407941,Not significant,0.104140133906945,0.3259,0.385519620853081,Not significant,FALSE,FALSE
E01000897,Camden 008D,Camden,older_adults,-0.128173490475836,Not significant,0.0116211360291987,0.3428,0.397504668989547,Not significant,FALSE,FALSE
E01000898,Camden 008E,Camden,older_adults,-2.43738934387495,Not significant,0.733586851701579,0.1083,0.186296898690558,Not significant,FALSE,FALSE
E01000899,Camden 002E,Camden,older_adults,2.38516576765037,High-high mismatch cluster,1.82311732271468,0.0003,0.00327702407002188,High-high mismatch cluster,TRUE,TRUE
E01000900,Camden 012A,Camden,older_adults,-1.55205039086973,Not significant,0.621834315172473,0.0505,0.10880276219249,Not significant,FALSE,FALSE
E01000901,Camden 007D,Camden,older_adults,-2.45854433406639,Low-low surplus cluster,1.24164536081093,0.0159,0.0486055113288426,Low-low surplus cluster,FALSE,FALSE
E01000902,Camden 012B,Camden,older_adults,-0.613662115858879,Not significant,0.199255531053911,0.1394,0.222256403704887,Not significant,FALSE,FALSE
E01000903,Camden 006E,Camden,older_adults,0.587418800424072,Not significant,-0.144809526199154,0.1422,0.225353142857143,Not significant,FALSE,FALSE
E01000904,Camden 012C,Camden,older_adults,-1.57652813484173,Low-low surplus cluster,0.967181485264255,0.0062,0.0258135112593828,Low-low surplus cluster,FALSE,FALSE
E01000905,Camden 012D,Camden,older_adults,-1.59865454072001,Not significant,0.692598298245846,0.0769,0.146186138613861,Not significant,FALSE,FALSE
E01000906,Camden 012E,Camden,older_adults,-0.94742952906789,Not significant,0.263747456239516,0.0749,0.143421864211738,Not significant,FALSE,FALSE
E01000907,Camden 001A,Camden,older_adults,0.453962293377264,Not significant,0.135494597366835,0.0974,0.171870201484624,Not significant,FALSE,FALSE
E01000908,Camden 001B,Camden,older_adults,1.31005665151213,High-high mismatch cluster,0.929336760855369,0.0248,0.0659923240938166,Not significant,TRUE,FALSE
E01000909,Camden 001C,Camden,older_adults,2.03588910942264,Not significant,0.95137532338192,0.0468,0.103054962505514,Not significant,FALSE,FALSE
E01000910,Camden 003A,Camden,older_adults,0.783051943533715,Not significant,0.235891968755824,0.1633,0.248534634146341,Not significant,FALSE,FALSE
E01000911,Camden 003B,Camden,older_adults,0.274690412527,Not significant,-0.0319314448724188,0.332,0.390146892655367,Not significant,FALSE,FALSE
E01000912,Camden 001D,Camden,older_adults,0.507991110616698,Not significant,0.122756379844115,0.1182,0.197606965840589,Not significant,FALSE,FALSE
E01000913,Camden 001E,Camden,older_adults,3.28356278125971,High-high mismatch cluster,1.48275785152263,0.0075,0.0290232558139535,High-high mismatch cluster,TRUE,TRUE
E01000914,Camden 028B,Camden,older_adults,-1.91277858777352,Low-low surplus cluster,1.5432710367005,0.0002,0.00256,Low-low surplus cluster,FALSE,FALSE
E01000915,Camden 027A,Camden,older_adults,-2.05232879572717,Low-low surplus cluster,1.50429087224644,0.0147,0.0462688524590164,Low-low surplus cluster,FALSE,FALSE
E01000916,Camden 027B,Camden,older_adults,-2.53600341811662,Low-low surplus cluster,2.34055256130737,0.0003,0.00327702407002188,Low-low surplus cluster,FALSE,FALSE
E01000917,Camden 027C,Camden,older_adults,-2.75894884924149,Low-low surplus cluster,2.31097270227949,0.0016,0.00983645320197044,Low-low surplus cluster,FALSE,FALSE
E01000918,Camden 028C,Camden,older_adults,-2.05882459269297,Low-low surplus cluster,1.47953756705508,0.0051,0.0224706090026478,Low-low surplus cluster,FALSE,FALSE
E01000919,Camden 028D,Camden,older_adults,-2.23986698303899,Low-low surplus cluster,1.77783578231242,0.0008,0.00621088646967341,Low-low surplus cluster,FALSE,FALSE
E01000920,Camden 027D,Camden,older_adults,-1.68897652624599,Low-low surplus cluster,1.36375629045733,0.0003,0.00327702407002188,Low-low surplus cluster,FALSE,FALSE
E01000921,Camden 003C,Camden,older_adults,-2.63245190951333,Low-low surplus cluster,1.33783309378361,0.0099,0.0351499288762447,Low-low surplus cluster,FALSE,FALSE
E01000922,Camden 007E,Camden,older_adults,-2.39112806499075,Low-low surplus cluster,1.44465037304085,0.0015,0.00934831460674157,Low-low surplus cluster,FALSE,FALSE
E01000923,Camden 003D,Camden,older_adults,-1.22304956063507,Not significant,0.839876340858178,0.0198,0.0569692219020173,Not significant,FALSE,FALSE
E01000924,Camden 009C,Camden,older_adults,-1.7714759488977,Low-low surplus cluster,0.881451573345584,0.0195,0.0562682080924856,Not significant,FALSE,FALSE
E01000925,Camden 009D,Camden,older_adults,-1.17172516116933,Low-low surplus cluster,0.877659904577597,0.0014,0.00886903553299493,Low-low surplus cluster,FALSE,FALSE
E01000926,Camden 009E,Camden,older_adults,-2.11814148633767,Low-low surplus cluster,1.07829355571847,0.0065,0.0266842105263158,Low-low surplus cluster,FALSE,FALSE
E01000927,Camden 007F,Camden,older_adults,-1.61172904630083,Low-low surplus cluster,1.17692022857473,0.0003,0.00327702407002188,Low-low surplus cluster,FALSE,FALSE
E01000928,Camden 003E,Camden,older_adults,-1.28308092843393,Not significant,0.447255502180744,0.0747,0.143258701498271,Not significant,FALSE,FALSE
E01000929,Camden 020A,Camden,older_adults,-0.88177593103059,Not significant,0.0597314585754547,0.384,0.428459544032186,Not significant,FALSE,FALSE
E01000930,Camden 020B,Camden,older_adults,0.35841251467324,High-low spatial outlier,-0.162259776500685,0.0223,0.0615036464088398,Not significant,FALSE,FALSE
E01000931,Camden 013C,Camden,older_adults,-1.46739025065609,Not significant,0.497779885175055,0.0501,0.108127626459144,Not significant,FALSE,FALSE
E01000932,Camden 013D,Camden,older_adults,-0.781945556662581,Not significant,0.131189594885333,0.2961,0.363623911439114,Not significant,FALSE,FALSE
E01000933,Camden 020C,Camden,older_adults,-0.32540972950987,Not significant,0.0527932682288161,0.2359,0.314281505204163,Not significant,FALSE,FALSE
E01000934,Camden 020D,Camden,older_adults,0.49824029566422,Not significant,-0.0978843441467359,0.2391,0.31710605738576,Not significant,FALSE,FALSE
E01000935,Camden 020E,Camden,older_adults,-0.848283131734761,Not significant,-0.0191058519145963,0.4646,0.478597441188609,Not significant,FALSE,FALSE
